"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"21","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/SingleLineResponseHandler.java","3","61","The method 'handle(Message<HttpRequest, String>, ResponseTrigger, HttpContext)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"22","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/SingleLineResponseHandler.java","3","61","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","55","A value of 6 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","55","The class 'TestDefaultListeningIOReactor' has a NCSS line count of 78 (Highest = 26).","Design","NcssCount"
"3","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","55","The class 'TestDefaultListeningIOReactor' has a total cyclomatic complexity of 6 (highest 2).","Design","CyclomaticComplexity"
"4","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","55","This class has 5 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","59","A value of 3 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"6","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","59","The class 'NoopIOEventHandlerFactory' has a NCSS line count of 3 (Highest = 2).","Design","NcssCount"
"7","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","59","The class 'NoopIOEventHandlerFactory' has a total cyclomatic complexity of 1 (highest 1).","Design","CyclomaticComplexity"
"8","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","59","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"9","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","62","The method 'createHandler(TlsCapableIOSession, Object)' has a NCSS line count of 2.","Design","NcssCount"
"10","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","62","The method 'createHandler(TlsCapableIOSession, Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","62","The method 'createHandler(TlsCapableIOSession, Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","62","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"13","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","63","The class '' has a NCSS line count of 6 (Highest = 1).","Design","NcssCount"
"14","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","63","The class '' has a total cyclomatic complexity of 6 (highest 1).","Design","CyclomaticComplexity"
"15","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","63","This class has 6 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"16","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","66","The method 'connected(IOSession)' has a NCSS line count of 1.","Design","NcssCount"
"17","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","66","The method 'connected(IOSession)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"18","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","66","The method 'connected(IOSession)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"19","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","66","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"20","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","70","The method 'inputReady(IOSession)' has a NCSS line count of 1.","Design","NcssCount"
"21","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","70","The method 'inputReady(IOSession)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"22","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","70","The method 'inputReady(IOSession)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"23","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","70","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"24","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","74","The method 'outputReady(IOSession)' has a NCSS line count of 1.","Design","NcssCount"
"25","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","74","The method 'outputReady(IOSession)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"26","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","74","The method 'outputReady(IOSession)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"27","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","74","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"28","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","78","The method 'timeout(IOSession)' has a NCSS line count of 1.","Design","NcssCount"
"29","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","78","The method 'timeout(IOSession)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"30","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","78","The method 'timeout(IOSession)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"31","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","78","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"32","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","82","The method 'exception(IOSession, Exception)' has a NCSS line count of 1.","Design","NcssCount"
"33","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","82","The method 'exception(IOSession, Exception)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"34","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","82","The method 'exception(IOSession, Exception)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"35","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","82","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"36","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","86","The method 'disconnected(IOSession)' has a NCSS line count of 1.","Design","NcssCount"
"37","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","86","The method 'disconnected(IOSession)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"38","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","86","The method 'disconnected(IOSession)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"39","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","86","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"40","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","93","The method 'setup()' has a NCSS line count of 3.","Design","NcssCount"
"41","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","93","The method 'setup()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"42","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","93","The method 'setup()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"43","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","101","The method 'cleanup()' has a NCSS line count of 3.","Design","NcssCount"
"44","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","101","The method 'cleanup()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"45","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","101","The method 'cleanup()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"46","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","101","The method 'cleanup()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"47","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","108","The method 'testEndpointUpAndDown()' has a NCSS line count of 26.","Design","NcssCount"
"48","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","108","The method 'testEndpointUpAndDown()' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"49","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","108","The method 'testEndpointUpAndDown()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"50","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","108","The method 'testEndpointUpAndDown()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"51","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","110","The class '' has a NCSS line count of 3 (Highest = 3).","Design","NcssCount"
"52","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","110","The class '' has a total cyclomatic complexity of 2 (highest 2).","Design","CyclomaticComplexity"
"53","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","110","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"54","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","113","The method 'run()' has a NCSS line count of 3.","Design","NcssCount"
"55","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","113","The method 'run()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"56","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","113","The method 'run()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"57","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","113","The method 'run()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"58","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","156","The method 'testEndpointAlreadyBoundFatal()' has a NCSS line count of 23.","Design","NcssCount"
"59","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","156","The method 'testEndpointAlreadyBoundFatal()' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"60","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","156","The method 'testEndpointAlreadyBoundFatal()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"61","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","156","The method 'testEndpointAlreadyBoundFatal()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"62","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","159","The class '' has a NCSS line count of 5 (Highest = 5).","Design","NcssCount"
"63","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","159","The class '' has a total cyclomatic complexity of 2 (highest 2).","Design","CyclomaticComplexity"
"64","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","159","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"65","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","162","The method 'run()' has a NCSS line count of 5.","Design","NcssCount"
"66","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","162","The method 'run()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"67","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","162","The method 'run()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"68","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","162","The method 'run()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"69","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","198","The method 'testEndpointAlreadyBoundNonFatal()' has a NCSS line count of 18.","Design","NcssCount"
"70","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","198","The method 'testEndpointAlreadyBoundNonFatal()' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"71","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","198","The method 'testEndpointAlreadyBoundNonFatal()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"72","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","198","The method 'testEndpointAlreadyBoundNonFatal()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"73","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","205","The class '' has a NCSS line count of 2 (Highest = 2).","Design","NcssCount"
"74","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","205","The class '' has a total cyclomatic complexity of 1 (highest 1).","Design","CyclomaticComplexity"
"75","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","205","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"76","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","208","The method 'handle(IOException)' has a NCSS line count of 2.","Design","NcssCount"
"77","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","208","The method 'handle(IOException)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"78","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","208","The method 'handle(IOException)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"79","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","208","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"80","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","213","The class '' has a NCSS line count of 3 (Highest = 3).","Design","NcssCount"
"81","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","213","The class '' has a total cyclomatic complexity of 2 (highest 2).","Design","CyclomaticComplexity"
"82","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","213","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"83","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","216","The method 'run()' has a NCSS line count of 3.","Design","NcssCount"
"84","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","216","The method 'run()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"85","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","216","The method 'run()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"86","org.apache.hc.core5.testing.nio","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5-testing/src/test/java/org/apache/hc/core5/testing/nio/TestDefaultListeningIOReactor.java","3","216","The method 'run()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.hc.core5.http.examples","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5/src/examples/org/apache/hc/core5/http/examples/AsyncFileServerExample.java","3","69","A value of 14 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.hc.core5.http.examples","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5/src/examples/org/apache/hc/core5/http/examples/AsyncFileServerExample.java","3","69","The class 'AsyncFileServerExample' has a NCSS line count of 67 (Highest = 66).","Design","NcssCount"
"3","org.apache.hc.core5.http.examples","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5/src/examples/org/apache/hc/core5/http/examples/AsyncFileServerExample.java","3","69","The class 'AsyncFileServerExample' has a total cyclomatic complexity of 3 (highest 3).","Design","CyclomaticComplexity"
"4","org.apache.hc.core5.http.examples","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5/src/examples/org/apache/hc/core5/http/examples/AsyncFileServerExample.java","3","69","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.hc.core5.http.examples","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5/src/examples/org/apache/hc/core5/http/examples/AsyncFileServerExample.java","3","71","The method 'main(String[])' has a NCSS line count of 66.","Design","NcssCount"
"6","org.apache.hc.core5.http.examples","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5/src/examples/org/apache/hc/core5/http/examples/AsyncFileServerExample.java","3","71","The method 'main(String[])' has a cognitive complexity of 23, current threshold is 1","Design","CognitiveComplexity"
"7","org.apache.hc.core5.http.examples","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5/src/examples/org/apache/hc/core5/http/examples/AsyncFileServerExample.java","3","71","The method 'main(String[])' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"8","org.apache.hc.core5.http.examples","/Users/grantnelson/go/src/github.com/apache/httpcomponents-core/httpcore5/src/examples/org/apache/hc/core5/http/examples/AsyncFileServerExample.java","3","71","The method 'main(String[])' has an NPath complexity of 4, current threshold is 1","Design","NPathComplexity"
