"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"6","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","69","The constructor 'DaemonConfiguration()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","69","The constructor 'DaemonConfiguration()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","81","The method 'load(String)' has a NCSS line count of 16.","Design","NcssCount"
"9","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","81","The method 'load(String)' has a cognitive complexity of 5, current threshold is 1","Design","CognitiveComplexity"
"10","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","81","The method 'load(String)' has a cyclomatic complexity of 6.","Design","CyclomaticComplexity"
"11","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","81","The method 'load(String)' has an NPath complexity of 4, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","81","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"13","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","110","The method 'expandProperty(String)' has a NCSS line count of 30.","Design","NcssCount"
"14","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","110","The method 'expandProperty(String)' has a cognitive complexity of 14, current threshold is 1","Design","CognitiveComplexity"
"15","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","110","The method 'expandProperty(String)' has a cyclomatic complexity of 9.","Design","CyclomaticComplexity"
"16","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","110","The method 'expandProperty(String)' has an NPath complexity of 13, current threshold is 1","Design","NPathComplexity"
"17","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","110","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"18","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","167","The method 'getProperty(String)' has a NCSS line count of 4.","Design","NcssCount"
"19","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","167","The method 'getProperty(String)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"20","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","167","The method 'getProperty(String)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"21","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","167","The method 'getProperty(String)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"22","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","167","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"23","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","193","The method 'getPropertyArray(String)' has a NCSS line count of 6.","Design","NcssCount"
"24","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","193","The method 'getPropertyArray(String)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"25","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","193","The method 'getPropertyArray(String)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"26","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","193","The method 'getPropertyArray(String)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"27","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonConfiguration.java","3","193","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","30","A value of 3 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","30","The class 'DaemonLoader' has a NCSS line count of 179 (Highest = 62).","Design","NcssCount"
"3","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","30","The class 'DaemonLoader' has a total cyclomatic complexity of 36 (highest 15).","Design","CyclomaticComplexity"
"4","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","30","This class has 9 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","43","The method 'version()' has a NCSS line count of 6.","Design","NcssCount"
"6","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","43","The method 'version()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","43","The method 'version()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","62","The method 'check(String)' has a NCSS line count of 15.","Design","NcssCount"
"9","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","62","The method 'check(String)' has a cognitive complexity of 4, current threshold is 1","Design","CognitiveComplexity"
"10","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","62","The method 'check(String)' has a cyclomatic complexity of 7.","Design","CyclomaticComplexity"
"11","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","62","The method 'check(String)' has an NPath complexity of 4, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","62","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"13","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","100","The method 'signal()' has a NCSS line count of 9.","Design","NcssCount"
"14","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","100","The method 'signal()' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"15","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","100","The method 'signal()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"16","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","100","The method 'signal()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"17","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","115","The method 'load(String, String[])' has a NCSS line count of 62.","Design","NcssCount"
"18","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","115","The method 'load(String, String[])' has a cognitive complexity of 17, current threshold is 1","Design","CognitiveComplexity"
"19","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","115","The method 'load(String, String[])' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"20","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","115","The method 'load(String, String[])' has an NPath complexity of 40, current threshold is 1","Design","NPathComplexity"
"21","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","115","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"22","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","236","The method 'start()' has a NCSS line count of 9.","Design","NcssCount"
"23","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","236","The method 'start()' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"24","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","236","The method 'start()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"25","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","236","The method 'start()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"26","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","258","The method 'stop()' has a NCSS line count of 9.","Design","NcssCount"
"27","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","258","The method 'stop()' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"28","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","258","The method 'stop()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"29","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","258","The method 'stop()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"30","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","280","The method 'destroy()' has a NCSS line count of 9.","Design","NcssCount"
"31","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","280","The method 'destroy()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"32","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","280","The method 'destroy()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"33","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","280","The method 'destroy()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"34","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","299","The method 'shutdown(boolean)' has a NCSS line count of 1.","Design","NcssCount"
"35","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","299","The method 'shutdown(boolean)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"36","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","299","The method 'shutdown(boolean)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"37","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","299","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"38","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","300","The method 'failed(String)' has a NCSS line count of 1.","Design","NcssCount"
"39","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","300","The method 'failed(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"40","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","300","The method 'failed(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"41","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","300","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"42","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","302","The class 'Controller' has a NCSS line count of 39 (Highest = 10).","Design","NcssCount"
"43","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","302","The class 'Controller' has a total cyclomatic complexity of 15 (highest 3).","Design","CyclomaticComplexity"
"44","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","302","This class has 6 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"45","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","308","The constructor 'Controller()' has a NCSS line count of 3.","Design","NcssCount"
"46","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","308","The constructor 'Controller()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"47","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","308","The constructor 'Controller()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"48","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","314","The method 'isAvailable()' has a NCSS line count of 3.","Design","NcssCount"
"49","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","314","The method 'isAvailable()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"50","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","314","The method 'isAvailable()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"51","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","321","The method 'setAvailable(boolean)' has a NCSS line count of 3.","Design","NcssCount"
"52","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","321","The method 'setAvailable(boolean)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"53","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","321","The method 'setAvailable(boolean)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"54","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","321","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"55","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","329","The method 'shutdown()' has a NCSS line count of 6.","Design","NcssCount"
"56","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","329","The method 'shutdown()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"57","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","329","The method 'shutdown()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"58","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","329","The method 'shutdown()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"59","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","342","The method 'reload()' has a NCSS line count of 6.","Design","NcssCount"
"60","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","342","The method 'reload()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"61","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","342","The method 'reload()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"62","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","342","The method 'reload()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"63","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","355","The method 'fail()' has a NCSS line count of 2.","Design","NcssCount"
"64","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","355","The method 'fail()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"65","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","355","The method 'fail()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"66","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","361","The method 'fail(String)' has a NCSS line count of 2.","Design","NcssCount"
"67","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","361","The method 'fail(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"68","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","361","The method 'fail(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"69","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","361","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"70","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","367","The method 'fail(Exception)' has a NCSS line count of 2.","Design","NcssCount"
"71","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","367","The method 'fail(Exception)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"72","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","367","The method 'fail(Exception)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"73","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","367","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"74","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","373","The method 'fail(String, Exception)' has a NCSS line count of 10.","Design","NcssCount"
"75","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","373","The method 'fail(String, Exception)' has a cognitive complexity of 4, current threshold is 1","Design","CognitiveComplexity"
"76","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","373","The method 'fail(String, Exception)' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"77","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","373","The method 'fail(String, Exception)' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"78","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","373","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"79","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","392","The class 'Context' has a NCSS line count of 11 (Highest = 2).","Design","NcssCount"
"80","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","392","The class 'Context' has a total cyclomatic complexity of 4 (highest 1).","Design","CyclomaticComplexity"
"81","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","392","This class has 4 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"82","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","401","The method 'getController()' has a NCSS line count of 2.","Design","NcssCount"
"83","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","401","The method 'getController()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"84","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","401","The method 'getController()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"85","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","406","The method 'setController(DaemonController)' has a NCSS line count of 2.","Design","NcssCount"
"86","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","406","The method 'setController(DaemonController)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"87","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","406","The method 'setController(DaemonController)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"88","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","406","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"89","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","412","The method 'getArguments()' has a NCSS line count of 2.","Design","NcssCount"
"90","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","412","The method 'getArguments()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"91","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","412","The method 'getArguments()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"92","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","417","The method 'setArguments(String[])' has a NCSS line count of 2.","Design","NcssCount"
"93","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","417","The method 'setArguments(String[])' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"94","org.apache.commons.daemon.support","/Users/grantnelson/go/src/github.com/apache/commons-daemon/src/main/java/org/apache/commons/daemon/support/DaemonLoader.java","3","417","The method 'setArguments(String[])' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
